Datetime,Tweet Id,Text,Username
2022-11-27 04:42:52+00:00,1596726225799553024,His justifiable anger &amp; frustration at the injustice meted out to him especially the doors of SC remaining closed to him despite over a fortnight of appeals by Senators in support of him. So he tweets &amp; is arrested again. Everyone must raise their voice against this state fascism,ImranKhanPTI
2022-11-27 04:42:51+00:00,1596726222964203520,I am shocked &amp; appalled at how rapidly we are descending into not just a banana republic but a fascist state. How can anyone not understand the pain &amp; suffering Senator Swati underwent with custodial torture &amp; blackmailing video of him &amp; his conservative wife sent to his family?,ImranKhanPTI
2022-11-27 03:34:39+00:00,1596709059939696640,I want to thank all the people who came in such huge numbers from across Pakistan to our Rawalpindi Azadi March yeaterday. Our Tehreek will continue until we establish rule of law and real freedom. https://t.co/kTDBTVCwN2,ImranKhanPTI
2022-11-22 19:30:28+00:00,1595137659474960385,قطر میں منعقد کئے جانے والے فٹ بال ورلڈ کپ میں آرجنٹائن کیخلاف شاندار جیت پر ٹیم سعودی عرب کو مبارکباد پیش کرتا ہوں!,ImranKhanPTI
2022-11-22 19:10:30+00:00,1595132634946220033,Congratulations to team KSA for their great victory today against Argentina in the Football World Cup being held in Qatar.,ImranKhanPTI
2022-11-20 07:12:06+00:00,1594227067448864768,فٹ بال ورلڈ کپ جو کہ آج سے شروع ہورہا ہے، کے کامیاب انعقاد کے حوالے سے قطر کیلئے نیک خواہشات کا اظہار کرتاہوں۔یہ پہلا موقع ہے کہ دنیا کے اس سب سے بڑے کھیلوں کےمقابلےکی میزبانی ایک مسلم ملک کر رہا ہے۔ حصہ لینےوالی تمام ٹیموں کیلئے ہم نیک تمنائیں اور جذبات رکھتے ہیں!,ImranKhanPTI
2022-11-20 04:51:46+00:00,1594191748028420098,"Wishing Qatar the best for successfully holding the football World Cup, which begins today. It is for the first time that a Muslim country is hosting this biggest sporting event in the world. Good luck to all the participating teams.",ImranKhanPTI
2022-11-19 15:28:47+00:00,1593989670983147523,دارالعلوم کراچی کے رئیس، مفتی تقی عثمانی کے بڑے بھائی اور نامور عالمِ دین مفتی رفیع عثمانی کی رحلت کے بارے میں جان کر افسردہ ہوں۔ گراں قدر علمی خدمات کے باعث انہیں ہمیشہ یاد رکھا جائے گا۔ میری دعائیں اور ہمدردیاں ان کے اہلِ خانہ کے ساتھ ہیں۔,ImranKhanPTI
2022-11-19 15:13:58+00:00,1593985943735869442,"Saddened to learn of the passing of prominent religious scholar Aalim e Deen Mufti Rafi Usmani (principal of Darul Uloom Karachi &amp; elder brother of Mufti Taqi Usmani), who will be remembered for his invaluable scholarship. My prayers &amp; condolences go to the family.",ImranKhanPTI
2022-11-18 06:56:30+00:00,1593498364053700610,جیساکہ میں نے6ماہ قبل ہی پیش گوئی کردی تھی کہ تبدیلئ سرکارکی سازش قرض کی واپسی کی ہماری صلاحیت نیست و نابودکرتےہوئےہماری معیشت کوتباہی کےگھڑےمیں اتار دےگی۔پاکستان پر کم وبیش 3 دہائیوں تک راج کرنے والےدومجرم خاندان معیشت کی تعمیرمیں کبھی سنجیدہ تھےنہ ہی ان میں اسکی صلاحیت تھی https://t.co/kQ5qn6cIKU,ImranKhanPTI
2022-11-18 06:39:16+00:00,1593494028556836864,As I had predicted 6 months back that the regime change conspiracy would throw our economy into tailspin destroying our capability to service our debts. The two crooked families who ruled Pakistan for almost 3 decades never had the integrity or competence to build our economy. https://t.co/fASSw2wo6q,ImranKhanPTI
2022-11-16 09:27:59+00:00,1592811711005761536,بلکہ برطانیہ اور متحدہ عرب امارات میں بھی قانونی چارہ جوئی کا ارادہ رکھتا ہوں۔,ImranKhanPTI
2022-11-16 09:27:58+00:00,1592811708573110274,بس بہت ہوگیا!کل جیو اور خانزادہ نے سرپرستوں کی مدد سے ایک مشہورِ زمانہ دھوکے باز اور عالمی سطح پرمطلوب مجرم کی تراشی گئی بے بنیاد کہانی کے ذریعے مجھ پر بہتان تراشی کی۔ میں نے اپنے وکلاء سے بات کی ہے اور میں جیو، خانزادہ اور اس دھوکے باز کیخلاف پاکستان میں ہی نہیں,ImranKhanPTI
2022-11-16 09:08:44+00:00,1592806868099174401,"Enough is enough. Yesterday Geo &amp; Khanzada supported by Handlers slandered me through a baseless story cooked up by a known fraudster &amp; internationally wanted criminal. I have spoken to my lawyers &amp; I plan to sue Geo, Khanzada &amp; the fraudster not only in Pak but also in UK &amp; UAE.",ImranKhanPTI
2022-11-15 16:03:51+00:00,1592548946957815809,میانوالی میں ایک زچہ و بچہ اسپتال جس کی اشد ضرورت تھی، چند ہفتوں میں کھُلنے کو تیار ہے۔ پنجاب میں پانچ زچہ و بچہ اسپتال تعمیر کرنے پر میں ڈاکٹر یاسمین کو مبارکباد پیش کرتا ہوں۔ https://t.co/srhxooLvvI,ImranKhanPTI
2022-11-15 15:19:19+00:00,1592537740188737536,In Mianwali a Mother and Child Hospital which was badly needed is about to open in a few weeks. I want to congratulate Dr Yasmin for building five Mother and Child Hospitals in Punjab. https://t.co/0BjeODQnOf,ImranKhanPTI
2022-11-15 15:13:47+00:00,1592536347621085184,سندھ میں اس مافیاکی مخالفت کی جسارت کوئی نہیں کرتا۔جو ہمت کرتےہیں انہیں بھاری قیمت چکاناپڑتی ہےجیساکہ حلیم شیخ کےباب میں ہم نےدیکھا۔ گزشتہ بلدیاتی انتخابات دھاندلی زدہ تھےاور15% بلا مقابلہ ہی منتخب ہوگئےکیونکہ جو PPP کیخلاف میدان میں اترناچاہتےتھےانہیں خوفزدہ کردیاگیا۔,ImranKhanPTI
2022-11-15 15:13:47+00:00,1592536344420847618,مخدوم فضل،مخدوم محسن+مخدوم عمار آج مجھےملے اورسندھ میں زرداری مافیاکےہاتھوں اپنی گرفتاری اور ہراساں کئےجانےکی روداد بیان کی۔سندھ،جہاں زرداری حاکم ہےوہاں محض جنگل کاقانون رائج ہے۔جنہیں وہ خریدنہیں سکتےان پر جبرآزماتےہیں اور پولیس+زرداری مافیاکےغنڈوں کےذریعےانہیں دھمکایاجاتاہے https://t.co/NWsIvJa6Jp,ImranKhanPTI
2022-11-15 14:18:59+00:00,1592522556783099904,of Zardari mafia. No one dares to oppose this mafia in Sindh. Those who do pay a high price as we saw earlier with Haleem Adil Sheikh. Last LG elections were rigged &amp; 15% were elected without contest bec of terrorisation of those seeking to contest against PPP.,ImranKhanPTI
2022-11-15 14:18:59+00:00,1592522553523847168,"Today Makhdoom Fazal, Makhdoom Mohsin &amp; Makhdoom Amaar met me &amp; narrated their arrests &amp; harassment at the hands of Zardari mafia in Sindh. There is only law of the jungle in Sindh where Zardari law rules. Those who cannot be bought are coerced &amp; intimidated by police &amp; thugs https://t.co/UoCD1ckP3T",ImranKhanPTI
